"CheckpointID","SimulationID","Zone","Clock.Today","Wheat.Phenology.Stage","Wheat.Phenology.MinimumLeafNumber","Wheat.Leaf.LAI","Wheat.Phenology.AccumulatedTT","Wheat.AboveGround.Wt","Wheat.AboveGround.NConc","Date"
1,1,"field","2017-03-06 12:00:00",5.27001430627091,6,2.41286690620607,716.476004209872,148.70957524234,0.0468684094736396,2017-03-06
1,1,"field","2017-03-07 12:00:00",5.35861073900766,6,2.48597245443718,722.100504231211,155.542268248152,0.046517441818267,2017-03-07
1,1,"field","2017-03-08 12:00:00",5.36962921952888,6,2.52782907914995,726.522910394906,161.330634606756,0.0458777462776586,2017-03-08
1,1,"field","2017-03-09 12:00:00",5.37829278002079,6,2.53476682336872,729.001744163721,164.801397713685,0.0452719402004478,2017-03-09
1,1,"field","2017-03-10 12:00:00",5.38314885282609,6,2.53476682336872,729.001744163721,164.801397713685,0.0454970264046184,2017-03-10
1,1,"field","2017-03-11 12:00:00",5.38314885282609,6,2.53476682336872,729.001744163721,164.801397713685,0.0456183543647114,2017-03-11
1,1,"field","2017-03-12 12:00:00",5.38314885282609,6,2.53476682336872,729.001744163721,164.801397713685,0.0456788294238052,2017-03-12
1,1,"field","2017-03-13 12:00:00",5.38314885282609,6,2.53476682336872,729.001744163721,164.801397713685,0.0457097458467149,2017-03-13
1,1,"field","2017-03-14 12:00:00",5.38314885282609,6,2.53476682336872,729.001744163721,164.801397713685,0.0457257501474237,2017-03-14
1,1,"field","2017-03-15 12:00:00",5.38314885282609,6,2.53475672891364,729.036331674412,164.801397713685,0.0457339234359906,2017-03-15
1,1,"field","2017-03-16 12:00:00",5.3832166102821,6,2.5406244848297,731.443643377354,167.709035575236,0.0452034718831541,2017-03-16
1,1,"field","2017-03-17 12:00:00",5.38793257027975,6,2.68277794340695,739.255643588683,180.029029894758,0.0436177333951254,2017-03-17
1,1,"field","2017-03-18 12:00:00",5.40323639672365,6,2.72973003428824,743.8075717616,187.436567345695,0.0432045733862387,2017-03-18
1,1,"field","2017-03-19 12:00:00",5.41215369278854,6,2.93388209599843,753.284072064154,199.768945854712,0.0415757048271592,2017-03-19
1,1,"field","2017-03-20 12:00:00",5.43071830005974,6,3.13913314599916,764.027071975462,212.653474866223,0.0399606713000977,2017-03-20
1,1,"field","2017-03-21 12:00:00",5.45176399919977,6,3.17168116816618,767.301488518446,217.177372373479,0.0399722034621949,2017-03-21
1,1,"field","2017-03-22 12:00:00",5.45817863067996,6,3.17887402462561,769.439652550548,219.61239878169,0.0402944453914268,2017-03-22
1,1,"field","2017-03-23 12:00:00",5.46236732632393,6,3.27977725401573,776.263652432292,224.514928487107,0.0400752042639453,2017-03-23
1,1,"field","2017-03-24 12:00:00",5.47573564519468,6,3.32370128788064,785.064652550548,226.819255417934,0.0402794754381819,2017-03-24
1,1,"field","2017-03-25 12:00:00",5.49297693739884,6,3.33911654140937,788.959652412265,227.708196367011,0.0402962924343066,2017-03-25
1,1,"field","2017-03-26 12:00:00",5.54301394730836,6,3.37469640121549,794.208152401775,229.839761512499,0.0402896461732316,2017-03-26
1,1,"field","2017-03-27 12:00:00",5.5503581550069,6,3.46294582761586,802.03315221104,235.225707532262,0.0402216810047523,2017-03-27
1,1,"field","2017-03-28 12:00:00",5.56130764990166,6,3.52476420463332,810.150152075618,238.749942131702,0.040243753051208,2017-03-28
1,1,"field","2017-03-29 12:00:00",5.57266573945365,6,3.53812014699446,815.338152039379,239.474170075404,0.0402496238274553,2017-03-29
1,1,"field","2017-03-30 12:00:00",5.57992528967753,6,3.56128093144865,819.90565203461,240.820290554578,0.0402497292387411,2017-03-30
1,1,"field","2017-03-31 12:00:00",5.5863165764633,6,3.59713288113963,824.493152010768,243.309060897396,0.0402238020368231,2017-03-31
1,1,"field","2017-04-01 12:00:00",5.59273584915251,6,3.68310185239745,831.588151979774,251.261846430784,0.0399201147493768,2017-04-01
1,1,"field","2017-04-02 12:00:00",5.60266385782121,6,3.73514491783223,839.808651972145,254.166243813514,0.0399943565111659,2017-04-02
1,1,"field","2017-04-03 12:00:00",5.61416677474042,6,3.76764655616901,848.660652208656,255.913441042653,0.040010717395646,2017-04-03
1,1,"field","2017-04-04 12:00:00",5.62655334774498,6,3.95775068512975,859.275652218192,268.282840286177,0.0389144034847155,2017-04-04
1,1,"field","2017-04-05 12:00:00",5.6414068801725,6,4.06702041950619,867.66965203318,275.050650343906,0.038633552955803,2017-04-05
1,1,"field","2017-04-06 12:00:00",5.65315257478734,6,4.13821016723586,874.257652211517,289.720024983289,0.0371314423679558,2017-04-06
1,1,"field","2017-04-07 12:00:00",5.66237114042027,6,4.31647663391035,882.384151944473,303.675615090693,0.0357888345046031,2017-04-07
1,1,"field","2017-04-08 12:00:00",5.6737425231049,6,4.5218279785592,897.175152310684,316.110533480715,0.0347258583057906,2017-04-08
1,1,"field","2017-04-09 12:00:00",5.69443951824175,6,4.72638890738276,916.675152310684,328.280132852884,0.0337381904564182,2017-04-09
1,1,"field","2017-04-10 12:00:00",5.7750078548495,6,4.84779192181519,925.321152099922,337.102016470324,0.0332564543116858,2017-04-10
1,1,"field","2017-04-11 12:00:00",5.78710617214789,6,4.99106103565046,934.638651975944,355.369956569816,0.0318532289508185,2017-04-11
1,1,"field","2017-04-12 12:00:00",5.80014411717169,6,5.20125706379054,946.627651581123,369.022122351845,0.031032994796261,2017-04-12
1,1,"field","2017-04-13 12:00:00",5.81692028243303,6,5.41952254005336,962.287651905372,385.367264123973,0.030060030370473,2017-04-13
1,1,"field","2017-04-14 12:00:00",5.83883326617513,6,5.5392132467522,977.667652019813,392.595953169953,0.0299026236248584,2017-04-14
1,1,"field","2017-04-15 12:00:00",5.86035444660188,6,5.73415757111283,995.932651886299,405.213905492868,0.0293301599310614,2017-04-15
1,1,"field","2017-04-16 12:00:00",5.88591259710229,6,5.95963849474282,1011.07765186723,424.023115807558,0.0283392390839035,2017-04-16
1,1,"field","2017-04-17 12:00:00",5.88591259710229,6,6.17994908095695,1026.442151913,442.619112266382,0.0274263865467644,2017-04-17
1,1,"field","2017-04-18 12:00:00",5.88591259710229,6,6.30237790579249,1041.87215174134,450.21788893537,0.0272448342457976,2017-04-18
1,1,"field","2017-04-19 12:00:00",6.00000068611311,6,6.22307072316125,1056.86215151246,462.038106510901,0.0270090647267728,2017-04-19
1,1,"field","2017-04-20 12:00:00",6.04157712771061,6,6.17434654334338,1065.94565165932,469.106975821022,0.0271757619265873,2017-04-20
1,1,"field","2017-04-21 12:00:00",6.08326113082315,6,6.12645465781549,1075.05265153344,485.698981393115,0.0267726066724303,2017-04-21
1,1,"field","2017-04-22 12:00:00",6.1385529658405,6,6.06476876101461,1087.13265098031,510.5717143237,0.0258395756613622,2017-04-22
1,1,"field","2017-04-23 12:00:00",6.20224843093979,6,5.99777464125014,1101.0486511081,535.415692786424,0.025102859438771,2017-04-23
1,1,"field","2017-04-24 12:00:00",6.27166760803009,6,5.93593427679936,1116.21515119965,557.953621217766,0.0245473484886228,2017-04-24
1,1,"field","2017-04-25 12:00:00",6.33954657930494,6,5.88464503226317,1131.0451516002,569.497975045178,0.0245479222726349,2017-04-25
1,1,"field","2017-04-26 12:00:00",6.36521975053249,6,5.86556286370957,1136.65415144856,574.111991156704,0.0246502845837187,2017-04-26
1,1,"field","2017-04-27 12:00:00",6.38660643145632,6,5.84782082697987,1141.32665135111,580.781858184895,0.0245615280901039,2017-04-27
1,1,"field","2017-04-28 12:00:00",6.40023722880922,6,5.83581902929973,1144.30466834823,582.69591085294,0.0245975185728059,2017-04-28
